iter	RMSE
4338	0.5311191477
4339	0.5310918708
4340	0.5310711035
4341	0.5310365543
4342	0.5310161102
4343	0.5309935771
4344	0.5309725324
4345	0.5309575939
4346	0.5309324718
4347	0.5309206888
4348	0.5309024063
4349	0.5308866397
4350	0.5308814069
4351	0.5308568608
4352	0.5308168058
4353	0.5307946009
4354	0.5307545705
4355	0.5307396465
4356	0.5307209349
4357	0.5306881316
4358	0.5306660668
4359	0.530638532
4360	0.5306299147
4361	0.5306019725
4362	0.5305889168
4363	0.5305587409
4364	0.5305514469
4365	0.5305428158
4366	0.5305202225
4367	0.5304987313
4368	0.5304911346
4369	0.5304800167
4370	0.5304278316
4371	0.5304058253
4372	0.5303845493
4373	0.5303554883
4374	0.5303329034
4375	0.5303173881
4376	0.5302814918
4377	0.5302571512
4378	0.5302378889
4379	0.5302229322
4380	0.5302113078
4381	0.5301737899
4382	0.5301679656
4383	0.5301551578
4384	0.5301325863
4385	0.5301082795
4386	0.5300877557
4387	0.5300676064
4388	0.5300514367
4389	0.5300294548
4390	0.53000952
4391	0.529992076
4392	0.5299676299
4393	0.5299579714
4394	0.5299368988
4395	0.5299019479
4396	0.5298766519
4397	0.5298506479
4398	0.5298318206
4399	0.5298253534
4400	0.5297737803
4401	0.5297648776
4402	0.5297482334
4403	0.5297267389
4404	0.5297137558
4405	0.5297040921
4406	0.5296836118
4407	0.5296598177
4408	0.5296389502
4409	0.5296229896
4410	0.5295955157
4411	0.5295800267
4412	0.5295671483
4413	0.5295450925
4414	0.5295327813
4415	0.529523284
4416	0.529509153
4417	0.5294945192
4418	0.5294704928
4419	0.5294388588
4420	0.5294258847
4421	0.5294038189
4422	0.5293889054
4423	0.5293704151
4424	0.5293511455
4425	0.5293404838
4426	0.5293152531
4427	0.5292912747
4428	0.5292782468
4429	0.5292264546
4430	0.52921593
4431	0.529193501
4432	0.529172787
4433	0.52912469
4434	0.5291154373
4435	0.5291013111
4436	0.5290649835
4437	0.5290407739
4438	0.5290131853
4439	0.5290009967
4440	0.528988402
4441	0.5289660187
4442	0.5289372738
4443	0.5289134727
4444	0.5289011715
4445	0.5288885751
4446	0.5288612471
4447	0.528842014
4448	0.5288272915
4449	0.5288118972
4450	0.5287830412
4451	0.5287582612
4452	0.5287430561
4453	0.5287127256
4454	0.5286979579
4455	0.5286711664
4456	0.5286542117
4457	0.5286457126
4458	0.5286292808
4459	0.5286018884
4460	0.528564796
4461	0.5285480764
4462	0.5285252273
4463	0.5284994155
4464	0.5284751675
4465	0.5284288801
4466	0.5284022816
4467	0.5283875815
4468	0.528367251
4469	0.528353806
4470	0.5283181645
4471	0.5282895206
4472	0.5282369523
4473	0.528225203
4474	0.5281953463
4475	0.5281665773
4476	0.5281452472
4477	0.5281324555
4478	0.5281168338
4479	0.5280959837
4480	0.5280806324
4481	0.5280629298
4482	0.5280462849
4483	0.5280268441
4484	0.5280174939
4485	0.5279825027
4486	0.5279652138
4487	0.5279488974
4488	0.5279315236
4489	0.5279012599
4490	0.5278896559
4491	0.5278693169
4492	0.5278513547
4493	0.5278371216
4494	0.5278137416
4495	0.5277937733
4496	0.527768457
4497	0.527738174
4498	0.5277212771
4499	0.5276931711
4500	0.5276683583
4501	0.527653052
4502	0.5276393391
4503	0.5276139693
4504	0.5275949176
4505	0.5275729582
4506	0.5275398762
4507	0.5275206151
4508	0.5275028647
4509	0.527493998
4510	0.5274665048
4511	0.5274424682
4512	0.5274311375
4513	0.5274126551
4514	0.5274001809
4515	0.5273718139
4516	0.5273520089
4517	0.5273323389
4518	0.5273184868
4519	0.5273065855
4520	0.527293085
4521	0.5272786473
4522	0.5272420436
4523	0.5272178335
4524	0.5271934513
4525	0.5271856002
4526	0.5271555554
4527	0.5271315775
4528	0.5271154751
4529	0.5270969275
4530	0.5270672125
4531	0.5270562134
4532	0.5270354262
4533	0.5270045368
4534	0.5269776932
4535	0.5269626866
4536	0.5269365022
4537	0.5269145165
4538	0.5268954053
4539	0.5268834521
4540	0.5268566386
4541	0.5268280731
4542	0.5268092582
4543	0.5267954907
4544	0.5267618247
4545	0.5267382208
4546	0.5267157527
4547	0.5267097665
4548	0.5267021964
4549	0.5266925624
4550	0.5266875588
4551	0.5266689266
4552	0.5266525237
4553	0.5266250335
4554	0.5266053265
4555	0.5265824363
4556	0.5265710793
4557	0.5265318571
4558	0.5265093546
4559	0.5264984385
4560	0.5264790486
4561	0.5264710741
4562	0.5264569243
4563	0.5264419556
4564	0.5264169006
4565	0.5264002109
4566	0.5263739469
4567	0.5263490667
4568	0.5263381779
4569	0.5263175177
4570	0.526300604
4571	0.5262844281
4572	0.5262672255
4573	0.5262439963
4574	0.5262158935
4575	0.5261952448
4576	0.5261811803
4577	0.5261676599
4578	0.5261357057
4579	0.5261205608
4580	0.5261070949
4581	0.5260827499
4582	0.526063664
4583	0.5260369142
4584	0.5260150837
4585	0.5259930308
4586	0.5259760476
4587	0.525948872
4588	0.5259169648
4589	0.5259046533
4590	0.5258800368
4591	0.5258662878
4592	0.525848947
4593	0.5258281913
4594	0.5258162545
4595	0.5258005423
4596	0.5257693251
4597	0.525746623
4598	0.5257246944
4599	0.5256987917
4600	0.5256880558
4601	0.5256768764
4602	0.5256522374
4603	0.5256242266
4604	0.525610486
4605	0.5255910335
4606	0.5255667701
4607	0.5255444937
4608	0.52552963
4609	0.5255209667
4610	0.5254977126
4611	0.5254637328
4612	0.5254349161
4613	0.5254107415
4614	0.5253912059
4615	0.5253485953
4616	0.525329058
4617	0.5253156638
4618	0.5252951383
4619	0.5252856395
4620	0.5252677659
4621	0.5252522126
4622	0.525243631
4623	0.5252319704
4624	0.5252044553
4625	0.5251829728
4626	0.5251703755
4627	0.5251438863
4628	0.5251047769
4629	0.5250972106
4630	0.5250819404
4631	0.5250673676
4632	0.5250409297
4633	0.5250172351
4634	0.5249973448
4635	0.5249788089
4636	0.5249554741
4637	0.524922633
4638	0.524899781
4639	0.5248752566
4640	0.5248458126
4641	0.5248244627
4642	0.5247908631
4643	0.5247593994
4644	0.5247488532
4645	0.5247249946
4646	0.5247174014
4647	0.5246961741
4648	0.5246755087
4649	0.5246678017
4650	0.5246518953
4651	0.5246354885
4652	0.5246198569
4653	0.5246017916
4654	0.5245867285
4655	0.5245632162
4656	0.5245259426
4657	0.5245059367
4658	0.5244968892
4659	0.5244834359
4660	0.5244629556
4661	0.524441453
4662	0.5244214053
4663	0.5244061897
4664	0.5243943181
4665	0.5243697921
4666	0.5243528235
4667	0.5243293996
4668	0.5243114389
4669	0.5243006176
4670	0.5242900615
4671	0.5242550498
4672	0.5242390578
4673	0.5241983484
4674	0.5241840966
4675	0.5241626597
4676	0.5241481508
4677	0.5241317613
4678	0.524115354
4679	0.5241014351
4680	0.5240833585
4681	0.5240592932
4682	0.5240425005
4683	0.5240103752
4684	0.5240017596
4685	0.5239845063
4686	0.523966372
4687	0.5239373855
4688	0.5239031139
4689	0.5238792801
4690	0.5238521196
4691	0.5238410945
4692	0.5238144927
4693	0.5237935487
4694	0.5237711521
4695	0.5237656159
4696	0.5237452068
4697	0.52372746
4698	0.5236981246
4699	0.5236677365
4700	0.5236527244
4701	0.5236292255
4702	0.5235946321
4703	0.5235896657
4704	0.5235636094
4705	0.5235477483
4706	0.523536674
4707	0.5235141468
4708	0.5234933678
4709	0.5234836209
4710	0.5234764983
4711	0.5234588245
4712	0.5234438034
4713	0.5234263165
4714	0.523410116
4715	0.5233729463
4716	0.5233468145
4717	0.5233403164
4718	0.5233118963
4719	0.523293955
4720	0.5232694184
4721	0.5232380425
4722	0.5232205288
4723	0.5232046362
4724	0.5231951684
4725	0.5231804583
4726	0.5231662159
4727	0.523124514
4728	0.5231103429
4729	0.5230770652
4730	0.5230470225
4731	0.5230269123
4732	0.52301149
4733	0.52298901
4734	0.5229643265
4735	0.5229314041
4736	0.5229053342
4737	0.5228862576
4738	0.5228646688
4739	0.5228333385
4740	0.5228200388
4741	0.5227921048
4742	0.5227676738
4743	0.5227476232
4744	0.5227371691
4745	0.5227120614
4746	0.5226886677
4747	0.5226667201
4748	0.5226401493
4749	0.5226266875
4750	0.522613456
4751	0.5226015065
4752	0.5225812492
4753	0.5225675179
4754	0.5225434173
4755	0.5225326996
4756	0.5225082284
4757	0.5224946585
4758	0.5224740798
4759	0.5224540694
4760	0.5224330801
4761	0.5224223568
4762	0.5224055799
4763	0.5223716598
4764	0.5223610954
4765	0.5223383676
4766	0.5223275949
4767	0.5223022311
4768	0.522268036
4769	0.522250255
4770	0.5222318391
4771	0.5222176257
4772	0.5221927701
4773	0.5221696904
4774	0.5221428419
4775	0.5221243406
4776	0.5221153185
4777	0.5221008592
4778	0.5220864987
4779	0.52206359
4780	0.5220360863
4781	0.5220190639
4782	0.522007364
4783	0.5219941692
4784	0.521985028
4785	0.5219675889
4786	0.5219359241
4787	0.5219186666
4788	0.5219104793
4789	0.5218925436
4790	0.5218705808
4791	0.5218576056
4792	0.5218429896
4793	0.5218235287
4794	0.5217989999
4795	0.5217794791
4796	0.5217651871
4797	0.5217393243
4798	0.521716571
4799	0.5216873328
4800	0.5216729151
4801	0.5216499372
4802	0.5216164978
4803	0.5215944875
4804	0.5215703149
4805	0.5215465138
4806	0.5215361803
4807	0.5215116238
4808	0.521486663
4809	0.5214736598
4810	0.5214529738
4811	0.5214476846
4812	0.5214294014
4813	0.5214112916
4814	0.5213987529
4815	0.5213696988
4816	0.5213553011
4817	0.5213452347
4818	0.5213285041
4819	0.5213010976
4820	0.5212796932
4821	0.5212700118
4822	0.5212566793
4823	0.5212366431
4824	0.521224868
4825	0.5212142336
4826	0.5211925859
4827	0.5211603489
4828	0.5211503831
4829	0.5211383779
4830	0.5211222991
4831	0.5211089754
4832	0.5210762788
4833	0.5210511218
4834	0.5210415891
4835	0.5210269364
4836	0.5210134162
4837	0.5209974889
4838	0.5209680726
4839	0.5209447941
4840	0.520928497
4841	0.5208950752
4842	0.5208733403
4843	0.5208530509
4844	0.5208371392
4845	0.5207888481
4846	0.5207702259
4847	0.5207343129
4848	0.5207083179
4849	0.5206874547
4850	0.5206725374
4851	0.5206615373
4852	0.520636352
4853	0.5206067042
4854	0.5205855493
4855	0.52057014
4856	0.5205454533
4857	0.5205288218
4858	0.5205125675
4859	0.520506179
4860	0.520494017
4861	0.5204693008
4862	0.5204447763
4863	0.5204309229
4864	0.5204077695
4865	0.5203887875
4866	0.5203748829
4867	0.5203546239
4868	0.5203230606
4869	0.5203071666
4870	0.5202951275
4871	0.5202612306
4872	0.5202347387
4873	0.5202059154
4874	0.5201786307
4875	0.5201475942
4876	0.5201278999
4877	0.5201162574
4878	0.520095477
4879	0.5200884106
4880	0.5200764719
4881	0.5200353369
4882	0.5200172781
4883	0.5199873576
4884	0.519958551
4885	0.5199344801
4886	0.5199078855
4887	0.519887401
4888	0.5198513193
4889	0.519828733
4890	0.5198216612
4891	0.5198151549
4892	0.5197961822
4893	0.5197841159
4894	0.5197310686
4895	0.519714375
4896	0.5196900898
4897	0.5196795088
4898	0.5196647595
4899	0.5196420925
4900	0.5196158962
4901	0.5196041225
4902	0.5195793587
4903	0.5195634107
4904	0.5195472993
4905	0.5195291737
4906	0.5195173131
4907	0.5194979685
4908	0.5194899099
4909	0.5194787852
4910	0.519465496
4911	0.5194403881
4912	0.5194213252
4913	0.5193922416
4914	0.5193838541
4915	0.5193719546
4916	0.5193443763
4917	0.5193250111
4918	0.5193069186
4919	0.5192846366
4920	0.5192613499
4921	0.5192338099
4922	0.5192157589
4923	0.5191994818
4924	0.5191760941
4925	0.5191588548
4926	0.5191297899
4927	0.5191206688
4928	0.5191031681
4929	0.519092623
4930	0.5190768827
4931	0.519056617
4932	0.519027389
4933	0.5190074826
4934	0.5189883318
4935	0.5189672727
4936	0.5189595646
4937	0.5189266386
4938	0.5189013145
4939	0.5188841695
4940	0.5188507654
4941	0.5188293244
4942	0.5188193019
4943	0.5187904036
4944	0.5187760758
4945	0.5187550761
4946	0.5187476621
4947	0.518735328
4948	0.5187163769
4949	0.5186975975
4950	0.5186747666
4951	0.5186555716
4952	0.5186510389
4953	0.5186251575
4954	0.5186106607
4955	0.5185672274
4956	0.518539885
4957	0.5184980573
4958	0.5184815563
4959	0.5184628089
4960	0.518444907
4961	0.5183974613
4962	0.5183842384
4963	0.5183522844
4964	0.5183229571
4965	0.5183001711
4966	0.5182789702
4967	0.5182524752
4968	0.5182256255
4969	0.5182060508
4970	0.5181951899
4971	0.5181357445
4972	0.5181231777
4973	0.5181105662
4974	0.51810012
4975	0.5180830976
4976	0.5180696492
4977	0.518046065
4978	0.5180211578
4979	0.5180034389
4980	0.5179936188
4981	0.5179756726
4982	0.5179488426
4983	0.5179296245
4984	0.5179164134
4985	0.5178953751
4986	0.517879093
4987	0.5178476621
4988	0.5178200225
4989	0.5178029979
4990	0.5177949593
4991	0.5177736457
4992	0.5177482936
4993	0.5177310557
4994	0.5176982399
4995	0.5176734076
4996	0.5176596417
4997	0.517642786
4998	0.5176196409
4999	0.517596387
5000	0.5175745415
5001	0.5175433037
5002	0.5175232763
5003	0.5175045628
5004	0.5174926029
5005	0.5174665024
5006	0.5174227232
5007	0.5174002934
5008	0.5173807968
5009	0.5173627481
5010	0.5173396273
5011	0.5173175517
5012	0.5172901968
5013	0.5172658499
5014	0.5172549821
5015	0.5172457843
5016	0.5172199802
5017	0.5171984655
5018	0.5171766649
5019	0.5171524947
5020	0.5171317504
5021	0.5171177209
5022	0.5171061113
5023	0.5170945745
5024	0.5170672861
5025	0.5170600228
5026	0.5170442148
5027	0.5170258357
5028	0.5170095743
5029	0.5169922885
5030	0.5169630308
5031	0.5169458453
5032	0.5169245875
5033	0.5169064154
5034	0.5168912685
5035	0.5168684265
5036	0.5168500681
5037	0.516834238
5038	0.5168136678
5039	0.5167959911
5040	0.5167770938
5041	0.516768138
5042	0.516744049
5043	0.5167227167
5044	0.5167038228
5045	0.516679749
5046	0.5166705592
5047	0.5166417939
5048	0.5166205424
5049	0.5165974514
5050	0.5165792814
5051	0.5165573909
5052	0.5165422309
5053	0.5165251356
5054	0.5164943007
5055	0.5164920039
5056	0.5164777768
5057	0.51645647
5058	0.5164383319
5059	0.5164228032
5060	0.5164022701
5061	0.5163797243
5062	0.5163465909
5063	0.5163300527
5064	0.5163074299
5065	0.5162940213
5066	0.5162782567
5067	0.5162680991
5068	0.5162125786
5069	0.5161856606
5070	0.5161756376
5071	0.5161588174
5072	0.5161387202
5073	0.5161304503
5074	0.5161140514
5075	0.5160920497
5076	0.5160537278
5077	0.5160395054
5078	0.51602029
5079	0.5160086029
5080	0.5159794426
5081	0.5159643989
5082	0.5159549087
5083	0.5159351447
5084	0.5159147742
5085	0.5158881799
5086	0.5158725327
5087	0.5158501313
5088	0.515822801
5089	0.5157997713
5090	0.5157798875
5091	0.5157587981
5092	0.5157465407
5093	0.5157335581
5094	0.5157153465
5095	0.515694854
5096	0.5156804857
5097	0.5156643521
5098	0.5156375504
5099	0.5156183796
5100	0.5156049779
5101	0.5155741167
5102	0.5155595782
5103	0.5155217863
5104	0.5155016927
5105	0.5154787349
5106	0.5154450209
5107	0.5154264047
5108	0.5154001351
5109	0.5153813573
5110	0.5153645385
5111	0.5153273467
5112	0.515306605
5113	0.5152907843
5114	0.515280523
5115	0.5152700623
5116	0.5152632408
5117	0.5152490154
5118	0.515234335
5119	0.5152117629
5120	0.5151896859
5121	0.5151751391
5122	0.5151581348
5123	0.5151465357
5124	0.5151148077
5125	0.5151008127
5126	0.5150817074
5127	0.5150737604
5128	0.515052189
5129	0.5150307046
5130	0.5150188642
5131	0.5149953784
5132	0.5149751751
5133	0.5149586948
5134	0.5149353262
5135	0.5149124182
5136	0.5148824367
5137	0.5148539797
5138	0.5148433007
5139	0.5148278466
5140	0.5148070769
5141	0.5147834354
5142	0.5147661077
5143	0.514747437
5144	0.5147168813
5145	0.5146899074
5146	0.5146654907
5147	0.5146394674
5148	0.5146265326
5149	0.5146102659
5150	0.514593782
5151	0.5145737198
5152	0.5145598625
5153	0.5145501261
5154	0.5145278964
5155	0.5145146867
5156	0.5144993468
5157	0.5144489877
5158	0.5144176162
5159	0.5144052729
5160	0.5143828107
5161	0.5143718474
5162	0.5143600007
5163	0.5143519399
5164	0.5143313419
5165	0.5143070238
5166	0.5142799178
5167	0.5142723991
5168	0.5142573977
5169	0.5142480473
5170	0.5142376827
5171	0.5142211764
5172	0.5141964415
5173	0.5141842921
5174	0.5141703644
5175	0.5141469635
5176	0.5141281878
5177	0.5141232445
5178	0.5140988625
5179	0.5140786793
5180	0.5140579687
5181	0.5140374298
5182	0.5139971308
5183	0.5139863422
5184	0.5139783254
5185	0.5139615757
5186	0.5139207613
5187	0.5139130685
5188	0.5138903525
5189	0.5138746044
5190	0.513860299
5191	0.5138490115
5192	0.5138280983
5193	0.5138029204
5194	0.5137848872
5195	0.5137727477
5196	0.5137489097
5197	0.5137265568
5198	0.5137145282
5199	0.5136875431
5200	0.5136754823
5201	0.5136629956
5202	0.5136433456
5203	0.5136283243
5204	0.51361379
5205	0.5135932791
5206	0.5135809055
5207	0.5135541276
5208	0.5135383149
5209	0.513509488
5210	0.5134938727
5211	0.5134470327
5212	0.513427064
5213	0.5134117919
5214	0.513403126
5215	0.5133859289
5216	0.5133526723
5217	0.5133283437
5218	0.5133140634
5219	0.5132960052
5220	0.5132849531
5221	0.5132726874
5222	0.5132494217
5223	0.5132393364
5224	0.5132277247
5225	0.5132150243
5226	0.5132004479
5227	0.513184858
5228	0.5131647067
5229	0.5131283006
5230	0.5130959734
5231	0.5130741623
5232	0.5130536535
5233	0.5130424134
5234	0.5130248038
5235	0.5130126887
5236	0.5129820267
5237	0.5129513532
5238	0.5129272826
5239	0.512920876
5240	0.5129112171
5241	0.5128909857
5242	0.5128859355
5243	0.5128675925
5244	0.5128381389
5245	0.5128215606
5246	0.5128099389
5247	0.5127891407
5248	0.5127723067
5249	0.512752058
5250	0.5127316279
5251	0.5127099293
5252	0.5127027896
5253	0.5126906672
5254	0.5126488401
5255	0.5126312266
5256	0.5126179008
5257	0.5126069483
5258	0.5125903101
5259	0.512564174
5260	0.5125502765
5261	0.512528514
5262	0.5125101042
5263	0.5124886185
5264	0.5124761017
5265	0.5124617003
5266	0.5124256093
5267	0.5123926997
5268	0.5123761402
5269	0.5123410202
5270	0.5123144306
5271	0.5122702641
5272	0.5122561308
5273	0.512237022
5274	0.5122003166
5275	0.5121833712
5276	0.5121598189
5277	0.5121560931
5278	0.5121398892
5279	0.5121186991
5280	0.5121004716
5281	0.5120870858
5282	0.5120588161
5283	0.5120471031
5284	0.512031452
5285	0.5120029738
5286	0.5119772577
5287	0.5119326484
5288	0.5119141328
5289	0.511898215
5290	0.5118871123
5291	0.5118735059
5292	0.5118592889
5293	0.5118452721
5294	0.5118305817
5295	0.5118154816
5296	0.5118006021
5297	0.5117879737
5298	0.5117776856
5299	0.5117511931
5300	0.5117377616
5301	0.5117192713
5302	0.5117102868
5303	0.5116960047
5304	0.5116867434
5305	0.5116684643
5306	0.5116567537
5307	0.5116394999
5308	0.5116213293
5309	0.5116129809
5310	0.5116007899
5311	0.5115745499
5312	0.5115555148
5313	0.5115265348
5314	0.5115056654
5315	0.511495336
5316	0.5114572083
5317	0.5114315834
5318	0.5114214505
5319	0.5113952497
5320	0.5113772711
5321	0.5113603083
5322	0.5113419264
5323	0.5113105663
5324	0.5112952805
5325	0.5112831921
5326	0.5112739498
5327	0.511261573
5328	0.5112459383
5329	0.5112168543
5330	0.511201397
5331	0.5111902452
5332	0.5111744647
5333	0.5111542565
5334	0.5111104499
5335	0.5110956903
5336	0.5110768087
5337	0.51104654
5338	0.5110253892
5339	0.510998649
5340	0.510984038
5341	0.5109541902
5342	0.5109289364
5343	0.5109119232
5344	0.5109025879
5345	0.510879301
5346	0.5108617561
5347	0.5108447115
5348	0.5108217977
5349	0.5108022534
5350	0.5107876903
5351	0.5107681012
5352	0.5107478285
5353	0.5107348026
5354	0.5107225715
5355	0.510694068
5356	0.5106795613
5357	0.5106547585
5358	0.5106340351
5359	0.5105984155
5360	0.5105819357
5361	0.5105665744
5362	0.5105572256
5363	0.5105454984
5364	0.5105175205
5365	0.5105077226
5366	0.5104874205
5367	0.5104692754
5368	0.5104537013
5369	0.5104327042
5370	0.5104210367
5371	0.5104059806
5372	0.51039775
5373	0.5103840196
5374	0.5103577346
5375	0.5103407932
5376	0.5103278917
5377	0.5103181365
5378	0.5102972441
5379	0.5102844325
5380	0.5102744233
5381	0.5102465807
5382	0.5102342801
5383	0.510223176
5384	0.510204756
5385	0.5101881351
5386	0.5101675464
5387	0.5101521
5388	0.5101362313
5389	0.5101110806
5390	0.5100851572
5391	0.5100615517
5392	0.5100371898
5393	0.5100210025
5394	0.5100029636
5395	0.5099798075
5396	0.5099606211
5397	0.5099544527
5398	0.5099342449
5399	0.5099208579
5400	0.5098986641
5401	0.5098930602
5402	0.5098756071
5403	0.5098649081
5404	0.5098528661
5405	0.5098346938
5406	0.5098135024
5407	0.5097915982
5408	0.509781424
5409	0.5097653111
5410	0.5097367168
5411	0.5097137271
5412	0.5096883323
5413	0.5096745924
5414	0.509647021
5415	0.5096399185
5416	0.5096197029
5417	0.5096104524
5418	0.509592653
5419	0.5095728094
5420	0.5095506726
5421	0.509538056
5422	0.5095210648
5423	0.509501845
5424	0.5094856419
5425	0.5094786606
5426	0.5094476687
5427	0.5094400603
5428	0.5094208095
5429	0.5094010886
5430	0.5093807474
5431	0.5093580365
5432	0.5093530728
5433	0.5093449957
5434	0.5093108634
5435	0.5093007472
5436	0.5092780994
5437	0.509265545
5438	0.5092442074
5439	0.5092314332
5440	0.5092177583
5441	0.5092125983
5442	0.5091935935
5443	0.5091793246
5444	0.509165876
5445	0.5091408976
5446	0.5091298101
5447	0.5091112354
5448	0.5090815257
5449	0.5090715315
5450	0.5090444284
5451	0.5090336495
5452	0.5090237472
5453	0.5090068193
5454	0.5089703213
5455	0.5089453858
5456	0.508937512
5457	0.5089045457
5458	0.5088905194
5459	0.5088793753
5460	0.5088557353
5461	0.5088275566
5462	0.5088184674
5463	0.5088011561
5464	0.5087854676
5465	0.5087657211
5466	0.5087555563
5467	0.5087342431
5468	0.5087154486
5469	0.5086841942
5470	0.5086690166
5471	0.5086475196
5472	0.5086142179
5473	0.5086051033
5474	0.5085805893
5475	0.5085742701
5476	0.5085584935
5477	0.5085474059
5478	0.5085373358
5479	0.5085183926
5480	0.508509808
5481	0.5084887245
5482	0.5084675017
5483	0.5084457733
5484	0.5084165361
5485	0.5084035697
5486	0.5083879814
5487	0.5083699942
5488	0.5083578418
5489	0.5083497833
5490	0.5083254042
5491	0.5083157895
5492	0.5083031857
5493	0.5082929773
5494	0.5082796873
5495	0.5082623808
5496	0.5082397396
5497	0.5082160356
5498	0.5082088139
5499	0.5081891402
5500	0.508175625
5501	0.5081591489
5502	0.5081421956
5503	0.5081212975
5504	0.5081141409
5505	0.5081073899
5506	0.5080937818
5507	0.5080742384
5508	0.5080480051
5509	0.5080239631
5510	0.5080147703
5511	0.5080033417
5512	0.5079805103
5513	0.5079525658
5514	0.5079215716
5515	0.5079135147
5516	0.507906808
5517	0.5078735339
5518	0.5078615445
5519	0.5078503643
5520	0.5078420073
5521	0.5078337048
5522	0.5078124688
5523	0.5078030722
5524	0.507788588
5525	0.5077672253
5526	0.5077554286
5527	0.5077424367
5528	0.507728738
5529	0.5077130515
5530	0.5077015237
5531	0.5076817597
5532	0.5076684539
5533	0.5076483713
5534	0.5076348895
5535	0.5076105863
5536	0.5075899412
5537	0.5075838284
5538	0.5075588637
5539	0.50753581
5540	0.5075271
5541	0.5075149007
5542	0.5074956519
5543	0.5074833035
5544	0.5074443294
5545	0.5074339542
5546	0.5074059718
5547	0.5073784481
5548	0.5073548939
5549	0.5073341488
5550	0.5073126584
5551	0.5073047028
5552	0.5072869823
5553	0.5072798174
5554	0.5072583432
5555	0.5072340392
5556	0.5072152408
5557	0.5072017501
5558	0.5071880607
5559	0.5071712464
5560	0.5071531127
5561	0.5071293061
5562	0.5071206303
5563	0.5071054162
5564	0.5070798788
5565	0.5070640106
5566	0.5070365247
5567	0.5070155819
5568	0.5069994656
5569	0.5069657016
5570	0.506953786
5571	0.5069428287
5572	0.5069170001
5573	0.5068871441
5574	0.5068779426
5575	0.5068716
5576	0.5068606094
5577	0.5068533913
5578	0.506834656
5579	0.5068123357
5580	0.5067867871
5581	0.5067668512
5582	0.5067478421
5583	0.5067294127
5584	0.5067164332
5585	0.5066882935
5586	0.5066725091
5587	0.5066671389
5588	0.5066508778
5589	0.5066279104
5590	0.5066112367
5591	0.5065822578
5592	0.5065755935
5593	0.5065531525
5594	0.5065348793
5595	0.5065085918
5596	0.5064857188
5597	0.5064716385
5598	0.5064529681
5599	0.5064334248
5600	0.5064159859
5601	0.5063952687
5602	0.5063760096
5603	0.5063601296
5604	0.5063397323
5605	0.5063242803
5606	0.5063075035
5607	0.5062935798
5608	0.5062751248
5609	0.5062602321
5610	0.5062218378
5611	0.5061988099
5612	0.5061673169
5613	0.5061547306
5614	0.5061428806
5615	0.5061257202
5616	0.5061120503
5617	0.5060892578
5618	0.5060747863
5619	0.5060572661
5620	0.5060488812
5621	0.5060329937
5622	0.5060257549
5623	0.5060054808
5624	0.5059957084
5625	0.5059707822
5626	0.5059566738
5627	0.5059323285
5628	0.5059105499
5629	0.5058981619
5630	0.5058856762
5631	0.5058522977
5632	0.5058346715
5633	0.505812796
5634	0.5057776308
5635	0.5057550888
5636	0.5057416408
5637	0.5057257488
5638	0.5057037944
5639	0.5056790148
5640	0.50566541
5641	0.5056554698
5642	0.505645154
5643	0.5056184961
5644	0.5055959469
5645	0.5055756823
5646	0.5055653366
5647	0.505559221
5648	0.505533668
5649	0.5055113632
5650	0.5054967394
5651	0.5054801291
5652	0.505463487
5653	0.5054526265
5654	0.5054186612
5655	0.5053945896
5656	0.5053858387
5657	0.5053743949
5658	0.5053546732
5659	0.505320284
5660	0.5053009591
5661	0.5052827543
5662	0.5052664528
5663	0.5052520331
5664	0.5052383848
5665	0.5052258462
5666	0.5052124994
5667	0.5051969275
5668	0.505189397
5669	0.5051761624
5670	0.5051568199
5671	0.5051343742
5672	0.5051226317
5673	0.5051151662
5674	0.5051008145
5675	0.5050837802
5676	0.505059547
5677	0.5050450533
5678	0.5050341119
5679	0.5050164788
5680	0.5049839443
5681	0.5049724905
5682	0.5049502992
5683	0.5049308903
5684	0.5049054278
5685	0.5048927548
5686	0.5048689405
5687	0.5048556183
5688	0.5048304293
5689	0.5048196922
5690	0.5048034946
5691	0.5047940603
5692	0.5047683517
5693	0.5047578486
5694	0.5047465901
5695	0.504718983
5696	0.5046879384
5697	0.5046799813
5698	0.5046628773
5699	0.5046507205
5700	0.5046221312
5701	0.5045999926
5702	0.5045793049
5703	0.5045632446
5704	0.5045288531
5705	0.5045054703
5706	0.5044794888
5707	0.5044553843
5708	0.5044449558
5709	0.5044315452
5710	0.5044161651
5711	0.5044001203
5712	0.504362342
5713	0.5043337238
5714	0.5043264698
5715	0.5043115336
5716	0.5043024177
5717	0.5042849442
5718	0.5042734164
5719	0.5042465922
5720	0.5042388443
5721	0.5042311383
5722	0.5042213567
5723	0.5042067004
5724	0.5041954096
5725	0.5041714398
5726	0.5041479856
5727	0.5041371453
5728	0.5041223536
5729	0.5041155997
5730	0.5041056062
5731	0.504099486
5732	0.5040877576
5733	0.5040482716
5734	0.5040113627
5735	0.5039943827
5736	0.5039709746
5737	0.5039582712
5738	0.5039330458
5739	0.5039098961
5740	0.5038950057
5741	0.5038760243
5742	0.5038630102
5743	0.5038422933
5744	0.5038281352
5745	0.503808646
5746	0.503794245
5747	0.50377584
5748	0.5037505829
5749	0.5037262029
5750	0.5037117112
